gene	set1	set2	set3	set4	mean_lfc	n_pos	consistent
COMMD6	0.10883047261513781	0.15165124722548295	0.05344720094789095	0.0010520495291523678	0.07874524257941602	4	True
NUP88	0.0876947239126399	0.11611902712133926	0.05947226548485525	0.05151281122819311	0.07869970693675687	4	True
CHPT1	0.026075003401015966	-0.008694999939004135	0.08605500081387955	0.2113299260572631	0.07869123258328863	3	False
MOB3A	0.17186862724284946	0.04817008418276466	0.02213207883848582	0.07257045623533216	0.07868531162485802	4	True
WBP4	0.04991826592803613	0.06957619750571906	0.1397536051398819	0.055290999198602225	0.07863476694305982	4	True
NORAD	-0.04865275597692507	0.11023110753161215	0.1355683562991213	0.11715290529713446	0.07857490328773571	3	False
SETD6	-0.2333289136330668	0.26883154770521506	0.01853232827884444	0.2601862476900591	0.07855530251026295	3	False
ECE1	0.08565421320606618	0.1299228788125351	-0.032858051722945765	0.13123878640595452	0.0784894566754025	3	False
ACSL4	0.05636629878067158	0.14255843510737304	0.08564392040543319	0.029135828874448134	0.07842612079198148	4	True
ADAT1	0.016573781370657594	0.22218092941823675	-0.0788097301593373	0.1536745348411613	0.07840487886767958	3	False
RPARP-AS1	-0.17257124104130683	0.24196739500456016	0.06025223352619993	0.18391386936325205	0.07839056421317633	3	False
CHMP1A	0.0684278107618252	0.16664677656937832	0.09753553835082973	-0.019326288338792057	0.07832095933581029	3	False
ARF3	0.07068347375191769	0.03931847389205801	0.17526324688028053	0.027970606388382818	0.07830895022815977	4	True
SHQ1	-0.012531825199248506	0.16081267016465434	0.04503460665897897	0.11931258909828649	0.07815701018066781	3	False
GLTP	-0.07992157893529256	0.21163845518590774	0.08629820324464153	0.0936617759398449	0.0779192138587754	3	False
MRPL48	0.07009591109542546	0.05520647712217507	0.14911822778773667	0.03720255319168288	0.07790579229925501	4	True
C2orf49	0.09976668145324329	0.1080567659127539	0.02310974954772927	0.08030316089438123	0.07780908945202691	4	True
NFS1	-0.19423348328347725	0.17200083944191893	0.1911962329561739	0.14219444556896293	0.07778950867089462	3	False
MRPL39	0.10890097580037354	0.08989537411847302	0.1209238448854005	-0.009001778185330208	0.07767960415472921	3	False
NSMCE3	-0.0187461042707792	0.21359512492960572	0.19374951325780035	-0.07833196356774433	0.07756664258722065	2	False
CRKL	-0.056018342654062844	0.08650097149171129	0.1678772114016189	0.11090769290373564	0.07731688328575075	3	False
DMAC1	0.006510176497970751	-0.016008759492289987	0.11132452578818129	0.2074409548208861	0.07731672440368703	3	False
SCO1	0.11677882579613058	0.050812555108761995	0.07907694634063035	0.06250091495724848	0.07729231055069284	4	True
FCHO1	-0.01560857316146646	0.14911052943666714	0.01940642199761173	0.15580422259515123	0.0771781502169909	3	False
PKP4	0.04845142234530988	0.11168258901570374	0.06296644340762765	0.08552765383725848	0.07715702715147493	4	True
ACTR8	0.2562390619883389	-0.0026218124206296334	-0.1146604078052379	0.16917721068546	0.07703351311198284	2	False
DUSP5	0.2507152661986395	-0.019995182643002384	0.10399602119200295	-0.02672542316544062	0.07699767039554986	2	False
GPHN	0.012720744268798802	0.23595994183338959	0.0035388846220538745	0.05569066586300267	0.07697755914681123	4	True
PMPCB	0.06958354634245852	0.0905522670251554	-0.0026201657931889865	0.1498355339416219	0.0768377953790117	3	False
TMCO1	-0.05546913462665957	0.2152721556649565	0.07492636566163002	0.07259903981878624	0.07683210662967829	3	False
UBASH3B	0.06707853512417926	-0.143020393951481	0.11158723296222944	0.2714128307646586	0.07676455122489657	3	False
CNPY3	-0.08198874377178687	0.20719029725170304	0.21538589100571365	-0.03357345288458622	0.0767534979002609	2	False
C6orf120	-0.06739526952568346	0.22189428375401335	-0.03807226708193967	0.19037490660916528	0.07670041343888888	2	False
PXN	0.23854406536833656	0.27548767223761544	-0.10200820892653636	-0.10546456875287653	0.07663973998163477	2	False
POM121C	-0.004272558092183552	0.2028834530208813	-0.007846523681268626	0.11529307291504763	0.07651436104061919	2	False
PTCD3	0.10694277873375345	0.11297977473406104	0.005416240855074152	0.08046869450686948	0.07645187220743953	4	True
UBE2O	-0.01171573093122569	0.17544019734290892	0.03530160062605052	0.10664415392745688	0.07641755524129765	3	False
PRDM4	0.11958312888503993	0.16455157853257818	0.052041365041711175	-0.030764944379548735	0.07635278201994514	3	False
COPG1	0.11429355772098757	0.11666351004113507	0.0054370711836209	0.0686475299330992	0.07626041721971069	4	True
NELFA	0.0722978336161816	0.13817696320915432	0.09628762631002924	-0.0020963816798825544	0.07616651036387065	3	False
FLT1	-0.018017386601367834	0.35871000063995867	-0.0717955590140715	0.03533338225810056	0.07605760932065497	2	False
MTHFD1L	0.057903164235855765	0.2676327935199255	-0.008731248705988333	-0.013032261851598823	0.07594311179954853	2	False
UBE2D1	0.07024850350610588	-0.021277931427711408	0.0881358314027333	0.16599543817556336	0.0757754604141728	3	False
STARD3NL	-0.05770362868507545	0.1265572976579663	0.06641765481818983	0.16742992604016962	0.07567531245781259	3	False
MEAF6	-0.03898330261047382	0.13514844974662826	0.17933154392263995	0.02543037968348592	0.07523176768557008	3	False
CDK11A	0.05831746369637929	0.15789552990949549	0.03766266598153676	0.04693082537828046	0.075201621241423	4	True
KIAA1191	0.050910586416429336	-0.0432456183363364	0.14424096420592988	0.14884958706946266	0.07518887983887138	3	False
RBM27	0.040434447936612654	0.10688823755393717	0.049575084128979645	0.10376065188418461	0.07516460537592852	4	True
FYN	0.2192772619568367	0.17588740958314897	-0.03524136365003452	-0.05950672572647319	0.0751041455408695	2	False
CLPX	0.07338387327367185	0.10162093927899253	0.09085780544528117	0.03437079100296618	0.07505835225022793	4	True
MPC2	0.09600102441641312	0.21477815396569458	0.011457567202745447	-0.02201088108295061	0.07505646612547562	3	False
PSPH	-0.13185579826633387	0.4083526858306835	0.1583790273744665	-0.13555748657382036	0.07482960709124895	2	False
ASF1A	0.012543684599993467	0.09755783209419946	0.16636653954161162	0.0219540310764075	0.07460552182805301	4	True
MRPL45	-0.030171713408848014	-0.0019647507124679136	0.130899676176561	0.1996498058828623	0.07460325448452684	2	False
GTPBP8	0.0808601905037103	0.018346567922849825	0.15019664519059406	0.0489238688233089	0.07458181811011577	4	True
POLA2	0.08768428392837217	0.18422114624795777	-0.04327632218309327	0.0696684600046693	0.07457439199947649	3	False
KIF3B	0.031257507867505016	0.1794657175838594	0.015538344423985826	0.0719750939925113	0.07455916596696538	4	True
DBR1	0.09959109178093163	0.16429629863977593	-0.021641995727422703	0.05562788433957268	0.07446831975821439	3	False
SQLE	-0.10183592271885518	0.23847635068650694	-0.009881281605830938	0.17073462954591087	0.07437344397693292	2	False
C14orf119	0.1585046917775568	0.1616026778043232	0.04855086746184605	-0.07156072729187157	0.07427437743796363	3	False
MBD3	-0.1749210963564397	0.2233607747249687	0.06801952456373322	0.18057102552733142	0.07425755711489841	3	False
KNTC1	-0.024658796848806428	0.31465321823207243	-0.06441208585984874	0.07143278775012897	0.07425378081838654	2	False
LYRM7	0.16230227616108062	0.09093108221392637	-0.10543064496466503	0.14899788706481576	0.07420015011878943	3	False
CNP	0.13871289878198398	0.07354786213984715	0.03540097337968546	0.04863748222036919	0.07407480413047145	4	True
KLHL18	0.09086149776116771	0.16860984468257578	-0.042731419542207966	0.07877150164026467	0.07387785613545005	3	False
SON	-0.023419021419505498	0.08422509789915958	0.14083285557727407	0.09374679312102838	0.07384643129448913	3	False
SMC1A	0.004772578339834223	0.14631146875227694	0.06122651363871681	0.08265455829044138	0.07374127975531733	4	True
MMAB	-0.001277846853088252	0.05654905018248092	0.10702302613249373	0.13265257486057594	0.07373670108061559	3	False
EWSR1	0.00943904117602215	0.15060260894640376	0.08249543728113691	0.05222902208628502	0.07369152737246196	4	True
RDH13	0.05583371230979172	-0.03326832033095747	0.0027395712019873167	0.26937089360463845	0.07366896419636501	3	False
COX20	-0.0332697580677926	0.1315449932556751	0.14284150022473796	0.05335850415499791	0.0736188098919046	3	False
FARSB	-0.10320087938886324	0.2545645870345181	0.04395642268568259	0.09899697982198381	0.07357927753833032	3	False
PLCXD2	0.0378645095557702	-0.07294562576228875	0.24283421538342764	0.08631770381283531	0.0735177007474361	3	False
YEATS4	0.07332927895054918	0.045247709275135356	0.13068724939096904	0.04476794215584641	0.07350804494312499	4	True
BRD7	0.008827361230223636	0.14835308214717807	0.09571399672517472	0.04108615718911499	0.07349514932292286	4	True
PANK3	0.03382139647102095	0.12961182589301917	0.10512340949170493	0.025103890147643707	0.07341513050084719	4	True
GRK2	0.06374757623403907	-0.04104672872206222	0.06166504710396665	0.208817236277899	0.07329578272346063	3	False
ZNF557	0.006142954338552354	0.12069251889592421	0.021032473209735763	0.14484613037683852	0.07317851920526271	4	True
MAP4K1	0.21978692877858336	0.03597871062932182	0.018056543616752335	0.01885455748132648	0.073169185126496	4	True
PRKAR1A	0.19722515725720471	0.010591464754732447	0.02324718250343341	0.06088894361847637	0.07298818703346173	4	True
RTN4IP1	-0.19422578948730362	-0.047251562290537855	0.30763143778780144	0.22552560858218357	0.07291992364803589	2	False
CD59	-0.012639204314295212	0.112997949114155	0.15773062107674304	0.03356611064209002	0.07291386912967321	3	False
TATDN1	0.10827439514072736	0.12894267993520533	-0.06897860364899815	0.12309614766874297	0.07283365477391937	3	False
KIF21A	-0.06235007994867434	0.10731156403077571	0.12405024305966955	0.12209609685893888	0.07277695600017745	3	False
ARMC10	-0.14310176459701773	0.18764557015017286	0.1384657547602433	0.10745838802523408	0.07261698708465814	3	False
CIRBP	-0.0020547239561812787	0.14129696613526252	0.14056897801693843	0.010564187321268365	0.072593851879322	3	False
TIAL1	-0.0007737232089316403	0.061601821465397145	0.09437469165992425	0.13504377011642021	0.07256164000820249	3	False
MED30	-0.031032077458849932	0.06679146198672424	0.10644858689779024	0.14801272127286244	0.07255517317463175	3	False
PAIP1	0.020952772451024785	0.005942360449727742	0.14045802445351013	0.12241695745254372	0.07244252870170159	4	True
BNIP2	0.011183366333338775	0.15470340135488056	0.0648828167284152	0.0589246328565655	0.07242355431830001	4	True
TGFB1	-0.03903942661290138	0.1504663852945313	0.04826599718453614	0.12976908552611974	0.07236551034807145	3	False
THAP4	0.02884966496103252	0.16816913648334647	-0.03541665209962052	0.12781440468530056	0.07235413850751476	3	False
POLDIP3	0.023872344939834384	0.06337568064311838	0.09684630938898312	0.1050520167443873	0.0722865879290808	4	True
RFC1	0.1281270602033946	0.18715629801061104	0.006695585858606776	-0.03309948101693499	0.07221986576391937	3	False
MED6	0.014611974485571427	0.08849357341638368	0.09855885680885412	0.08635501953144628	0.07200485606056388	4	True
MCL1	0.08767624465486654	0.0888646598815899	0.04062986873405462	0.07036542729761965	0.07188405014203267	4	True
ABCB8	0.04053640394464883	0.23548587093303702	-0.10320502842847425	0.11442183150726	0.0718097694891179	3	False
ATP6V1E1	-0.023750116121111282	0.06713970983376596	0.059337389827633424	0.18434968086272827	0.0717691661007541	3	False
PRCC	-0.0428548254754902	0.1370911158363864	0.07014542542034351	0.12217004871273345	0.07163794112349328	3	False
TEX264	-0.054940785619589205	0.004914309831656222	0.10000600038667816	0.23638557098306712	0.07159127389545307	3	False
QSOX2	-0.04661646419175761	0.2584117380119969	0.028322397850872497	0.04596099018788624	0.07151966546474951	3	False
PALB2	-0.10330596743505553	0.27424398276835676	0.0905051973739058	0.024317908439573547	0.07144028028669515	3	False
PITPNA	-0.03261463629633499	0.07279743692823964	0.08626057761723707	0.15873263150865594	0.07129400243944942	3	False
ATP8B2	0.24347697499708923	0.12111335590005912	0.00792374784312096	-0.08736530121228542	0.07128719438199596	3	False
CTBP1	-0.06368652845796868	0.09309329678470822	0.11909100267822709	0.13654003836354692	0.07125945234212838	3	False
PABPC1L	0.1213260810572904	-0.017124553794033257	0.0850493836079121	0.09538865128566121	0.07115989053920761	3	False
CHMP5	0.03570473070937699	-0.007848124214724384	0.1936837523443413	0.06291722488743781	0.07111439593160793	3	False
TMEM185B	-0.016118363936873166	0.052786931799116144	0.1157205398878971	0.13149177596247139	0.07097022092815286	3	False
SRRM2	-0.0302008302091105	0.1241244522687295	0.07509148346317203	0.11447002608770393	0.07087128290262373	3	False
HDAC3	0.11560183981104503	0.006730232834750902	0.11822092928785984	0.04289038355479805	0.07086084637211346	4	True
C16orf87	0.13540650943011365	0.18830189093371819	-0.0009412078884422569	-0.03946850998970015	0.07082467062142236	2	False
VHL	0.16714218805587922	-0.001158709270606352	0.014524599784480494	0.1026350864267229	0.07078579124911907	3	False
WDR45B	0.10103280867144943	0.043036544962979796	0.003305267161746917	0.13529875876712372	0.07066834489082496	4	True
SAFB2	-0.012377405325574964	0.09142548994274552	0.10185250832918753	0.10160434514906878	0.07062623452385672	3	False
MRPL1	-0.03595781723917643	0.1662617763227702	0.004914492673555403	0.14704630067106114	0.07056618810705258	3	False
MSANTD4	-0.026721968232045673	0.21116908344244287	0.12027921452199467	-0.022489835958069932	0.0705591234435805	2	False
ANKRD54	-0.2989115673729306	0.19109335345477135	0.19449260906441412	0.19473171103100953	0.07035152654431609	3	False
SRSF10	-0.001976353471886078	0.13190758993397955	0.07817958734288827	0.07322284933853561	0.07033341828587934	3	False
CASC3	0.12144578097706525	0.009116594228405186	0.0014882311813050415	0.14927674324013326	0.07033183740672719	4	True
ABHD14B	0.15774573164067543	0.12168335137885501	-0.18348212596113092	0.18531738822326604	0.07031608632041639	3	False
GGA2	-0.03153701278636076	0.2052318396535491	0.03464087648696981	0.0727746357652552	0.07027758477985334	3	False
RADX	0.2659318210963578	-0.043570726125566506	-0.16093167409823467	0.21926748504650367	0.07017422647976508	2	False
RNF6	-0.016424258346495187	0.09746422308332181	0.12033792560253423	0.0793110432130861	0.07017223338811174	3	False
CRNKL1	0.10436361760207426	0.0867935925217437	0.010320407768809778	0.07887301510116605	0.07008765824844845	4	True
ZNF558	-0.0941453680210598	0.16818467838581327	0.016626283308878727	0.1893350960359157	0.07000017242738697	3	False
SMG5	0.03980891435802989	0.13492288496381488	0.07632143436995352	0.027993315755702537	0.0697616373618752	4	True
RBCK1	-0.033111106830703306	0.12261618152675162	0.07897201267460872	0.11013422444043347	0.06965282795277263	3	False
SLC16A1-AS1	-0.08509149296013505	0.13279473561451036	0.3591911482845904	-0.1283239256051418	0.06964261633345598	2	False
FEM1B	0.14297367319428247	0.06031195729281854	0.07089230771114106	0.004261091375815256	0.06960975739351434	4	True
ASCC2	0.06319922193106481	0.12446052333251352	0.08502216938951153	0.005718068211227858	0.06959999571607942	4	True
MIDEAS	0.1349652331220608	0.06357642711621803	0.06294002979767357	0.016809666873659163	0.06957283922740289	4	True
NDUFAF2	0.06884140250300659	0.10076977236186009	0.05651837334771869	0.0521281910253124	0.06956443480947444	4	True
FAM168B	0.14151091307531877	-0.053941234169466536	0.0925072179080979	0.09798772740830385	0.0695161560555635	3	False
BBS7	-0.005402131413810843	0.07082365817405221	0.02891810453894697	0.18293433785421515	0.06931849228835088	3	False
SLC20A1	-0.0755975611696015	0.06485627466183533	0.1918360987469804	0.096169374870816	0.06931604677750756	3	False
FAM86DP	0.07754896629445476	0.2910558073335289	-0.06810004802047018	-0.02336134537686818	0.06928584505766133	2	False
THUMPD2	-0.05105892197332767	0.12398899094033684	0.12082437035623496	0.08337138390456125	0.06928145580695136	3	False
SRCAP	-0.05779068958337873	0.07764353553139408	0.20744156433704017	0.0496613680322263	0.06923894457932045	3	False
FGD5-AS1	-0.16270277835834468	0.1894701944120467	0.05687642156973981	0.1931673795080154	0.06920280428286431	3	False
HEATR3	0.005729183734471882	0.019949905630485095	0.10354456512383442	0.14739710563928055	0.06915519003201798	4	True
GLOD4	-0.11248002505787719	0.012471496577097927	0.13481957424499286	0.24170341738457973	0.06912861578719834	3	False
SDHAF3	0.017742586736741884	0.13665913071826633	0.09447799223564307	0.027564543857784923	0.06911106338710905	4	True
